,AAL,ABBV,ADM,AIG,ALB,AOS,BA,BSX,CAT,CF,COTY,CVX,CXO,D,DHR,DUK,DVN,EOG,FB,FCX,GD,GE,GS,JNJ,LLY,LUV,MCHP,MNST,MOS,MRO,MU,NOV,NRG,PRGO,PXD,QRVO,SWKS,TDG,TSN,UAL,VLO,WFC,XOM
2018-03-22 00:00:00-04:00,52.31,98.08,41.93,54.82,94.12,64.48,319.6,26.95,146.16,37.26,18.2,112.72,153.05,67.91,97.46,76.2,32.28,104.11,164.91,18.06,218.37,13.355,252.67,127.44,76.55,57.0,96.56,56.79,24.68,15.85,58.9504,37.18,30.3,81.56,172.34,72.64,105.26,302.73,72.69,68.45,93.05,52.53,73.5
2018-03-23 00:00:00-04:00,51.0,96.46,41.73,53.42,93.24,62.44,320.85,26.3,143.57,36.64,17.902,112.0,153.53,67.29,95.95,75.16,32.25,105.86,159.35,17.52,218.72,13.07,245.32,125.08,74.74,56.71,94.02,55.86,24.26,15.76,54.21,37.19,29.78,80.37,172.48,71.55,101.42,302.87,71.52,67.37,91.22,50.98,72.89
2018-03-26 00:00:00-04:00,51.865,95.28,42.51,54.21,94.37,64.24,328.96,27.265,148.44,37.07,18.46,114.35,157.25,68.08,98.17,75.92,32.48,107.63,160.0599,17.76,223.53,12.897,254.95,127.38,76.16,57.6,97.99,56.87,24.65,16.26,55.56,37.89,30.38,81.9,175.57,73.34,104.92,309.3,73.94,68.48,94.25,52.3,74.02
2018-03-27 00:00:00-04:00,50.78,91.99,42.55,53.79,93.44,62.48,321.12,27.03,146.97,37.5,18.12,114.62,157.0,69.22,97.27,77.09,31.71,106.24,152.27,17.24,221.07,13.435,247.4,127.2,75.65,56.69,94.39,56.26,24.2,15.83,52.41,36.94,29.98,81.94,171.74,70.27,101.51,304.98,74.03,68.2,92.27,51.11,73.69
2018-03-28 00:00:00-04:00,50.73,93.3,42.48,54.51,89.58,62.54,319.97,26.67,145.16,36.21,18.25,112.12,143.26,67.79,96.51,77.42,31.2,103.65,153.02,16.76,217.33,13.69,249.33,127.47,77.02,56.25,91.16,56.24,23.58,15.32,51.5,35.93,30.26,82.59,167.5,68.55,98.83,300.79,72.93,67.9,90.28,51.48,72.83
2018-03-29 00:00:00-04:00,51.96,93.68,43.04,54.42,92.73,63.6,327.84,27.32,146.64,37.73,18.13,114.06,150.26,67.44,97.9,77.47,31.8,105.09,159.8,17.56,220.86,13.48,251.85,128.15,77.38,57.29,91.35,57.2,24.29,16.12,52.11,36.82,30.54,83.35,171.76,70.46,100.25,306.88,73.18,69.47,92.76,52.41,74.62
2018-04-02 00:00:00-04:00,49.78,91.43,42.27,53.11,88.99,61.57,322.23,26.84,143.17,36.34,17.68,112.22,140.41,67.06,96.08,77.09,30.36,102.92,155.39,17.14,218.84,13.11,247.34,124.5,75.78,54.33,87.65,55.61,23.67,15.56,50.06,35.86,30.32,81.03,166.89,68.54,96.53,300.96,68.63,66.75,91.48,51.33,73.2
2018-04-03 00:00:00-04:00,51.35,89.66,43.125,53.72,90.42,63.14,330.7,27.47,145.02,36.7,18.24,114.8,141.59,67.35,98.22,77.27,31.37,104.89,156.11,17.38,220.32,13.13,250.56,128.33,77.53,55.96,89.03,55.73,23.94,16.02,51.56,36.66,30.47,82.81,169.45,69.71,97.64,305.47,69.93,69.25,92.7,52.07,75.01
2018-04-04 00:00:00-04:00,51.92,92.96,43.57,54.22,91.6,64.37,327.41,27.75,145.16,37.11,18.3,114.5,141.18,66.96,99.06,77.72,31.33,104.15,155.11,17.34,218.48,13.28,252.61,130.5,78.6,56.36,90.18,56.77,24.1,15.9,53.39,36.55,30.4,83.38,169.28,71.51,99.64,308.15,71.53,70.02,93.37,52.9,74.89
2018-04-05 00:00:00-04:00,52.13,91.26,44.455,54.53,95.81,64.98,336.39,28.1,147.39,38.58,18.279,117.28,139.65,67.34,99.22,78.6,32.3,104.37,159.3499,18.105,221.29,13.42,255.65,130.67,78.61,56.84,89.62,57.41,25.19,16.8,49.83,37.24,30.32,83.72,172.42,71.42,98.8,310.92,70.97,70.69,95.86,53.26,76.01
2018-04-06 00:00:00-04:00,50.28,88.86,44.0,53.6,91.81,63.15,325.96,27.35,142.27,36.55,18.28,113.77,133.63,66.18,96.65,78.14,31.45,101.76,157.19,17.32,215.68,13.05,249.96,127.99,76.83,55.29,86.27,55.94,24.23,16.25,48.46,36.99,29.95,81.97,168.13,69.71,95.56,306.24,70.1,68.64,95.15,52.21,74.87
2018-04-09 00:00:00-04:00,49.82,89.55,43.89,53.31,91.23,63.0,322.54,27.5,143.08,36.88,18.34,114.98,133.4,66.39,97.59,78.48,31.47,103.39,157.87,17.43,214.97,12.84,252.24,129.5,77.35,54.85,86.19,56.24,24.51,16.355,47.95,36.25,30.52,82.89,169.37,69.6,96.01,303.27,70.27,68.48,96.01,52.27,74.89
2018-04-10 00:00:00-04:00,47.4,92.66,44.14,53.53,92.33,64.49,334.71,27.89,147.35,36.99,18.14,117.82,140.37,65.5,99.53,77.515,33.6,107.48,165.07,18.19,214.45,13.055,256.49,130.22,79.21,54.12,88.73,56.31,25.03,17.06,50.48,38.075,30.565,84.0,178.32,71.25,98.0,306.16,70.7,67.58,98.89,52.6,77.07
2018-04-11 00:00:00-04:00,45.38,92.68,44.14,53.345,93.3,63.58,327.44,27.94,146.05,37.4,18.27,119.25,146.74,64.84,98.42,77.06,33.73,109.4,166.34,17.97,216.36,12.98,252.94,129.71,78.72,53.51,88.49,56.22,24.395,17.52,50.49,39.44,30.63,81.94,181.78,72.19,98.35,306.65,70.71,64.87,100.32,51.92,77.42
2018-04-12 00:00:00-04:00,46.46,92.14,45.32,53.5,93.39,63.98,337.34,28.23,149.39,38.19,17.833,119.23,146.31,64.08,99.02,76.14,32.84,109.94,163.85,17.85,218.23,13.18,259.59,130.45,79.32,54.93,89.06,56.54,24.82,17.62,52.59,40.64,30.01,80.83,182.62,72.52,99.92,308.22,70.13,66.12,100.54,52.69,77.2399
2018-04-13 00:00:00-04:00,45.87,91.83,45.2,53.6,95.48,63.78,329.32,28.3,149.48,38.435,17.66,119.91,151.03,63.95,99.24,76.68,33.59,111.02,164.5317,17.865,218.39,13.51,255.99,130.62,79.74,55.08,87.33,56.68,24.85,18.16,52.22,40.93,30.14,80.76,188.39,72.56,98.47,309.2,70.1,66.53,101.82,50.9,77.84
2018-04-16 00:00:00-04:00,46.29,92.59,45.13,54.29,96.87,64.74,331.79,28.85,152.16,38.45,17.73,120.7,153.32,64.76,100.42,77.97,33.61,111.02,164.83,18.15,218.46,13.32,258.27,131.86,80.11,54.89,86.24,56.97,25.2,18.2,51.66,37.98,30.74,81.47,191.12,72.28,97.72,320.25,71.3,67.3,105.48,50.81,78.54
2018-04-17 00:00:00-04:00,45.64,93.59,45.68,54.28,96.64,65.5,336.72,28.84,152.54,39.07,17.83,121.44,153.55,65.7,101.67,78.48,33.69,111.16,168.66,18.315,221.41,13.79,253.63,130.45,79.89,54.27,89.07,57.68,25.58,18.14,52.2501,37.59,31.26,82.49,193.18,73.47,99.44,323.63,71.37,67.34,106.7,50.575,78.33
2018-04-18 00:00:00-04:00,47.77,94.31,45.65,54.46,98.82,65.84,341.0,28.94,155.94,40.02,17.69,123.83,156.76,66.06,102.42,78.27,36.1,112.78,166.36,19.17,225.52,13.665,254.02,127.81,79.73,55.81,88.0,57.48,26.04,18.21,54.0,38.32,31.37,82.78,194.42,73.12,98.97,326.4,71.01,70.58,107.54,50.39,79.23
2018-04-19 00:00:00-04:00,46.87,93.0,45.44,55.18,98.57,65.27,340.65,28.88,154.92,39.34,17.17,122.64,157.45,66.06,101.51,78.52,35.67,114.02,168.11,19.58,224.97,13.9911,254.22,127.61,79.75,54.81,85.14,57.3,25.855,17.98,51.42,38.58,31.48,82.71,195.46,70.63,93.88,329.06,70.36,70.23,108.18,51.55,79.41
2018-04-20 00:00:00-04:00,46.67,92.62,45.16,55.43,97.77,65.28,338.67,28.83,153.25,38.71,16.77,122.31,156.35,65.32,101.35,77.71,35.4,114.0,166.29,19.37,223.3,14.54,251.99,126.66,79.1,54.76,85.68,56.5,25.68,18.02,50.62,38.25,31.18,81.56,194.96,69.88,91.18,327.68,69.2,71.75,108.54,52.57,79.0
2018-04-23 00:00:00-04:00,46.57,93.14,45.15,55.185,97.34,64.9,338.37,28.82,154.0,39.0,16.67,123.5718,157.18,64.9,101.22,78.0,35.42,114.84,165.85,18.8,225.95,14.515,246.67,126.83,80.22,54.97,84.4,56.86,25.885,17.975,49.01,38.37,31.21,81.91,197.37,68.68,88.64,328.14,70.21,70.33,109.25,52.61,79.56
2018-04-24 00:00:00-04:00,45.58,91.34,45.16,55.08,95.78,62.11,328.87,28.43,144.27,38.64,16.366,122.52,151.72,64.75,100.07,78.22,34.48,114.57,159.69,16.075,221.92,14.68,242.52,126.17,80.1,53.88,82.45,55.74,26.09,17.71,47.11,37.98,31.0,80.49,196.03,68.05,87.76,326.52,70.37,68.95,108.3,52.5,78.35
2018-04-25 00:00:00-04:00,45.28,91.84,45.49,55.41,95.47,61.5,342.84,29.43,145.19,39.62,16.604,121.66,154.63,64.81,100.49,78.87,35.21,115.39,159.935,15.37,214.51,14.05,239.16,126.76,81.18,53.83,82.98,54.41,27.0,17.97,47.61,38.29,31.08,77.83,198.87,67.67,87.81,324.32,70.45,68.5,108.69,53.11,79.5
2018-04-26 00:00:00-04:00,42.41,97.51,45.85,55.56,96.56,62.63,342.79,29.46,146.31,39.52,16.9,123.15,155.12,64.99,101.79,79.84,35.78,117.64,174.23,15.63,211.76,14.4,240.09,128.12,82.56,53.31,84.9,55.11,27.17,18.46,50.13,38.65,31.33,78.62,200.74,68.49,88.4,324.94,71.03,66.61,111.56,52.44,80.85
2018-04-27 00:00:00-04:00,43.405,98.72,46.06,56.24,96.94,62.38,340.88,29.24,144.72,39.53,16.862,126.59,154.61,66.35,101.64,80.49,35.74,116.77,173.59,15.325,203.7,14.375,239.79,128.27,82.74,53.54,84.65,56.19,27.145,18.12,47.5199,38.86,31.51,79.39,199.26,67.37,87.07,320.3,71.36,67.87,109.785,52.37,77.7608
2018-04-30 00:00:00-04:00,42.92,96.55,45.04,56.0,96.94,61.35,333.59,28.73,144.4,38.8,17.35,125.14,157.28,66.55,100.33,80.18,36.33,118.19,172.02,15.22,201.36,14.0701,238.28,126.78,81.08,52.76,83.66,55.0,26.96,18.27,45.97,38.67,31.01,78.08,201.89,67.4,86.75,320.7,70.09,67.53,110.93,51.97,77.78
2018-05-01 00:00:00-04:00,43.26,102.1,44.69,56.28,97.58,61.5,329.47,29.46,144.4,38.38,16.743,124.76,157.06,66.26,100.86,79.8144,36.25,117.53,173.87,14.93,197.31,14.03,236.57,125.97,79.07,52.97,85.01,55.19,26.85,18.21,46.78,38.5,30.65,78.05,198.85,71.78,90.91,314.38,69.56,68.38,110.71,52.56,76.91
2018-05-02 00:00:00-04:00,42.14,100.37,44.42,54.84,97.82,60.79,324.25,29.265,143.88,39.04,16.21,125.47,157.68,66.173,99.5512,79.99,38.23,116.61,176.07,15.11,195.73,14.18,234.01,123.52,78.82,52.21,84.78,52.72,27.14,18.31,45.89,38.43,30.47,76.28,196.395,74.22,91.37,319.06,67.48,67.92,112.21,52.19,76.77
2018-05-03 00:00:00-04:00,42.01,100.275,43.27,51.94,97.87,60.94,330.7,29.41,143.79,38.285,15.94,126.0,151.98,65.52,98.99,79.76,37.205,116.03,174.01,15.22,194.97,13.93,233.39,123.0,78.02,52.22,86.15,52.31,27.01,19.45,46.59,38.38,32.32,75.25,192.11,76.72,92.26,320.1,66.03,67.52,113.34,51.54,76.535
2018-05-04 00:00:00-04:00,42.76,100.18,43.86,52.84,100.06,62.43,334.37,29.55,146.37,38.5,15.921,124.44,152.75,65.57,100.19,79.88,37.88,114.67,176.61,15.42,195.06,14.09,234.94,124.21,78.4,52.79,87.52,52.77,27.43,19.72,47.57,38.49,33.29,76.25,194.24,79.5,96.2,322.97,66.99,68.32,113.4,52.405,76.9
2018-05-07 00:00:00-04:00,42.44,99.57,43.36,53.27,100.09,62.69,340.45,29.935,149.86,37.72,16.235,124.92,155.26,65.07,99.55,79.51,37.87,113.88,177.98,15.26,196.45,14.07,237.05,123.65,78.61,52.01,88.73,53.31,27.57,19.77,48.4599,38.6,34.1225,77.17,195.8,79.64,95.34,329.01,67.21,67.51,113.64,52.63,77.71
2018-05-08 00:00:00-04:00,43.0,99.42,43.62,53.08,100.7,62.97,338.48,29.82,149.93,37.78,15.752,125.48,158.39,63.14,99.19,77.87,39.03,115.3,178.89,15.3,199.58,14.265,237.02,122.59,78.86,52.35,90.63,53.08,26.08,20.44,48.57,39.11,33.9,74.49,197.65,79.91,96.63,331.97,66.66,67.69,113.19,53.22,78.1
2018-05-09 00:00:00-04:00,41.495,101.15,43.69,52.82,101.75,63.35,344.62,29.82,152.62,38.74,14.871,128.69,159.45,62.67,99.52,77.55,40.2199,117.78,182.69,15.67,201.01,14.63,241.73,123.54,79.21,51.57,91.84,49.08,25.81,21.265,51.015,40.37,34.21,73.44,201.52,80.225,95.54,334.4797,67.23,65.8,114.82,53.755,79.94
2018-05-10 00:00:00-04:00,42.04,102.84,43.57,52.74,98.35,64.07,344.04,30.28,153.94,39.4,14.495,127.71,156.01,64.07,101.16,78.18,40.885,118.97,185.53,16.21,201.66,14.68,243.4,125.32,80.85,51.94,93.199,50.07,26.37,21.13,52.65,40.61,34.67,75.52,203.19,81.99,97.06,335.69,67.71,66.01,114.47,54.65,81.75
2018-05-11 00:00:00-04:00,42.6,104.14,43.65,52.85,98.53,63.99,342.325,29.98,154.86,39.51,14.167,129.84,152.7,64.68,101.82,77.9,40.95,117.39,187.0,16.26,203.92,14.6,242.91,127.2602,82.44,52.44,92.95,49.27,26.56,21.01,51.82,40.66,34.91,77.52,202.17,81.64,97.03,333.73,68.25,66.92,114.63,54.45,81.27
2018-05-14 00:00:00-04:00,42.46,105.9,44.43,52.92,99.15,63.65,344.61,29.86,155.23,40.47,14.135,129.26,150.55,64.155,102.66,77.81,41.32,118.68,186.6,16.195,203.02,14.695,243.77,125.94,83.06,52.2,93.46,48.92,27.17,21.42,52.99,41.06,34.76,74.89,201.64,81.69,99.02,332.64,67.63,66.64,115.86,54.49,81.89
2018-05-15 00:00:00-04:00,43.19,104.16,44.07,53.23,100.8,62.97,342.14,29.61,152.56,41.75,13.939,129.82,149.66,64.51,100.21,76.93,41.27,120.21,184.31,15.96,201.65,14.71,241.53,125.11,82.21,51.7,93.36,48.2,27.58,21.28,54.01,41.4,33.76,75.55,203.05,80.11,97.9,325.38,67.28,68.04,115.9,54.74,81.79
2018-05-16 00:00:00-04:00,44.07,105.005,44.54,53.72,102.37,63.09,340.96,29.97,153.78,40.55,14.51,129.56,149.38,63.78,100.71,76.03,41.42,121.51,183.22,16.65,200.49,15.03,241.04,125.34,81.21,53.005,93.52,48.1,27.725,21.18,56.5,42.18,33.75,75.66,206.13,81.05,98.84,323.54,68.58,69.75,114.98,55.055,82.01
2018-05-17 00:00:00-04:00,43.63,105.3,44.91,54.79,104.83,63.23,344.14,30.33,153.72,41.09,14.048,129.46,154.9,63.67,100.8,74.15,42.36,126.2,183.76,16.77,201.72,15.02,239.1,123.81,81.65,52.465,93.35,48.58,28.02,21.65,54.69,42.94,33.55,75.84,212.31,80.61,99.71,324.38,68.63,69.48,119.73,54.22,81.89
2018-05-18 00:00:00-04:00,43.39,105.97,45.02,55.15,104.9,63.68,351.35,30.47,155.7,41.35,14.01,127.86,153.5,63.28,101.25,73.8,41.97,125.84,182.69,16.86,202.53,14.98,236.99,124.29,82.06,52.19,92.79,49.48,27.9,21.41,53.39,43.42,33.71,76.2,209.63,79.58,98.5,330.12,67.92,68.41,120.55,53.7,81.3
2018-05-21 00:00:00-04:00,44.29,106.18,45.18,55.28,104.08,64.49,363.8345,30.65,158.92,42.06,13.85,129.37,153.9,63.71,102.25,73.66,42.33,127.46,184.49,16.7,205.79,15.26,237.7,123.67,81.83,52.22,93.79,49.92,28.275,21.9,55.48,44.11,33.51,75.67,209.84,81.15,98.835,332.7,67.9,70.07,122.05,54.55,82.3
2018-05-22 00:00:00-04:00,42.87,106.29,44.94,55.12,102.34,63.7,355.12,30.28,156.2,41.88,13.721,128.22,147.49,63.82,101.43,74.08,41.82,123.76,183.82,17.16,204.43,15.3,238.0,122.92,82.25,50.85,94.34,49.69,27.945,21.545,58.96,43.69,33.46,75.98,202.69,80.8,100.04,327.78,67.88,70.0,120.2,55.27,81.66
2018-05-23 00:00:00-04:00,42.8,105.6,44.81,54.135,101.85,63.91,359.13,30.45,157.74,41.26,13.865,128.68,143.63,63.91,102.3,74.87,42.18,122.95,186.91,17.35,205.56,14.16,237.76,123.44,82.67,50.32,94.12,50.02,28.035,21.63,59.97,42.9,33.14,75.16,199.49,81.33,100.07,333.8,69.06,69.54,121.05,56.17,82.14
2018-05-24 00:00:00-04:00,43.56,103.1122,44.82,53.71,95.03,64.42,359.02,30.38,157.69,41.41,13.65,126.61,142.27,64.01,102.27,75.74,41.69,119.98,185.95,17.39,208.73,14.59,236.13,122.22,82.68,51.21,94.87,49.63,27.86,21.47,61.48,42.32,34.44,75.12,193.2,81.26,99.59,335.75,69.38,70.47,121.88,54.67,80.26
2018-05-25 00:00:00-04:00,44.91,101.05,44.55,53.29,94.82,64.46,360.06,30.31,155.87,41.68,13.67,122.18,139.56,64.18,102.1,75.81,40.585,117.74,184.89,17.095,208.1,14.635,235.01,121.41,82.76,52.865,95.81,49.66,28.02,20.72,61.34,41.25,33.99,75.23,190.64,81.49,100.37,334.13,69.6,71.69,118.71,54.91,78.7
2018-05-29 00:00:00-04:00,43.6,99.5696,43.78,52.18,93.04,63.88,352.58,30.22,153.62,41.17,13.325,121.38,137.22,64.35,100.55,76.6,40.88,116.21,185.76,16.65,201.84,14.19,227.02,119.4,82.43,51.5,95.18,49.28,27.82,20.683,62.62,41.31,33.72,74.21,190.87,79.93,99.44,333.24,70.4,69.51,119.49,52.96,78.4
2018-05-30 00:00:00-04:00,43.3,103.01,44.29,53.06,93.62,64.43,358.05,30.51,155.49,41.54,13.59,125.17,141.16,64.52,101.26,76.98,41.93,119.77,187.66,17.13,204.07,14.16,229.2,121.0,83.87,51.33,97.54,51.96,28.03,21.54,62.565,41.87,34.41,75.93,196.62,80.95,99.79,335.88,70.52,69.8,122.22,54.24,81.51
2018-05-31 00:00:00-04:00,43.49,98.87,43.72,52.78,93.47,63.06,352.16,30.38,151.931,41.13,13.25,124.3,137.31,64.19,99.29,77.16,41.57,117.83,191.78,16.9,201.7,14.08,225.88,119.62,85.0,51.07,97.39,51.17,27.49,21.44,57.53,41.42,34.23,73.17,193.1,80.25,98.62,334.02,67.47,69.58,121.12,53.98,81.24
2018-06-01 00:00:00-04:00,44.0,98.07,43.83,53.29,94.26,63.53,356.7,30.58,153.49,40.46,13.11,123.84,129.18,63.35,100.57,76.07,41.38,118.35,193.95,17.12,203.43,14.1,228.34,121.18,84.85,50.96,101.08,51.5,27.65,21.52,58.73,41.84,33.91,74.08,191.89,81.81,100.97,338.21,68.11,69.23,123.81,54.68,81.82
2018-06-04 00:00:00-04:00,44.9,99.08,44.08,53.79,94.45,62.78,360.71,30.6,152.5,40.56,13.41,122.28,127.14,62.63,101.85,75.36,40.09,118.65,193.27,17.215,202.6,13.72,229.83,121.95,85.06,51.65,101.41,51.78,27.45,21.09,59.1,41.77,33.85,73.81,190.67,81.68,100.34,337.93,68.59,69.99,124.47,54.82,80.96
2018-06-05 00:00:00-04:00,44.18,99.24,44.23,53.83,94.66,62.98,360.28,30.72,152.98,41.34,13.19,122.78,126.38,62.79,102.08,74.75,39.33,116.6,192.97,17.66,200.99,13.81,228.38,121.49,84.83,50.89,102.16,51.36,27.86,20.59,59.41,42.06,33.66,74.02,191.17,81.71,99.54,336.44,69.11,69.31,123.34,54.52,80.7
2018-06-06 00:00:00-04:00,44.19,99.97,44.78,53.94,95.64,63.6,371.54,30.78,156.48,42.5642,13.23,123.38,127.13,61.75,102.76,73.14,41.51,116.14,191.42,18.2,201.51,13.64,232.23,122.71,85.93,50.76,103.31,53.2,29.08,20.7,59.42,42.26,33.95,73.24,190.97,80.09,100.34,339.73,68.18,70.36,121.21,55.59,82.06
2018-06-07 00:00:00-04:00,43.85,99.3,44.7,53.87,95.2,63.75,368.39,31.035,156.27,42.89,13.41,126.9,130.34,62.36,102.46,73.48,41.95,117.89,188.16,17.93,202.8,13.775,233.44,123.29,85.87,50.64,102.22,52.82,29.3,21.1,59.64,42.865,33.51,73.21,195.41,81.04,102.5,340.01,69.72,69.54,121.49,55.59,82.85
2018-06-08 00:00:00-04:00,43.1,100.41,44.84,55.11,95.36,64.83,369.45,31.95,155.34,43.18,13.895,126.44,128.28,62.6,103.01,73.11,42.1575,117.66,189.04,18.03,202.58,13.935,233.42,124.02,86.13,50.49,102.14,55.48,29.46,20.99,61.39,42.58,33.16,73.25,193.23,80.16,99.8,345.87,70.75,69.98,119.72,55.66,83.58
2018-06-11 00:00:00-04:00,44.16,99.79,45.51,55.15,95.37,64.46,370.94,34.33,156.321,43.07,14.03,127.56,129.66,63.19,103.27,72.13,42.27,118.01,191.55,18.18,201.69,13.99,234.13,122.71,85.87,50.98,102.4,56.06,29.44,21.48,61.4,42.17,32.67,73.47,191.56,79.82,99.68,342.17,72.01,72.14,120.62,55.51,83.14
2018-06-12 00:00:00-04:00,43.39,98.94,45.09,54.56,95.75,65.24,370.61,33.84,157.48,43.54,14.215,127.09,133.86,64.89,103.18,72.48,41.94,118.48,192.38,17.855,198.53,13.98,232.63,122.54,85.49,50.97,102.68,56.18,29.47,21.37,60.55,42.28,33.5,74.02,192.95,80.72,100.88,342.97,71.46,72.405,117.95,55.37,82.42
2018-06-13 00:00:00-04:00,42.92,97.6,45.28,54.71,94.19,64.21,364.0,31.72,154.66,44.31,14.0,127.1,131.62,64.3,102.64,72.24,42.6,118.3,192.39,17.82,199.83,13.89,233.93,122.7,85.72,51.36,102.08,56.1,29.68,21.48,60.03,42.3,33.98,74.32,192.83,80.41,100.45,340.28,70.45,72.51,117.94,55.18,81.53
2018-06-14 00:00:00-04:00,43.07,98.78,45.25,54.8,93.66,63.98,362.46,32.53,153.16,44.91,14.27,126.62,127.25,65.52,102.64,73.47,41.7,117.58,196.8,17.58,195.76,13.65,233.79,122.5,86.38,51.95,102.57,56.04,29.48,21.12,59.18,42.17,33.51,74.85,191.48,83.63,101.97,344.17,71.0,73.04,116.83,54.76,81.96
2018-06-15 00:00:00-04:00,42.76,99.57,46.04,55.2,93.36,62.9,357.61,32.96,150.0,44.59,14.505,124.05,125.56,66.27,102.31,74.3,40.25,114.15,195.84,16.9,195.8,13.31,232.06,122.6,86.88,52.18,102.02,56.43,28.98,19.99,58.25,41.5,33.38,75.1,184.18,85.1,102.7,340.09,71.81,73.88,115.23,54.99,80.67
2018-06-18 00:00:00-04:00,42.43,98.51,46.185,55.56,92.91,62.87,354.79,32.3,148.69,45.94,14.17,125.88,128.54,65.99,101.26,74.4,41.05,116.63,198.31,16.805,195.97,13.2,231.45,121.28,86.11,52.35,101.63,56.09,29.23,20.33,58.44,42.23,32.965,74.36,184.49,85.8,101.1,340.19,70.99,74.58,116.53,55.08,80.83
2018-06-19 00:00:00-04:00,41.51,98.03,46.08,55.51,91.41,61.49,341.1,31.91,143.28,45.2,14.45,125.41,130.55,66.93,100.02,75.67,41.62,117.08,197.51,16.26,190.7,12.96,228.19,122.55,86.8,51.71,100.39,55.88,28.31,20.52,59.24,42.2,31.96,75.63,180.1,83.5,99.45,337.23,70.77,73.01,116.61,55.09,80.7
2018-06-20 00:00:00-04:00,42.04,98.27,46.18,55.23,91.61,61.5,342.64,32.23,143.12,44.59,14.45,125.29,131.41,66.42,99.12,76.21,42.62,119.47,202.08,16.3,191.4,12.88,227.77,122.04,86.3,51.99,101.23,55.53,27.79,21.07,58.96,42.36,31.85,75.87,183.23,83.47,100.02,340.94,70.16,74.06,115.74,54.5,80.47
2018-06-21 00:00:00-04:00,41.5,95.57,46.0,54.24,91.99,60.07,337.51,32.14,139.54,44.92,14.48,122.58,124.48,66.59,97.91,76.91,41.16,116.57,201.5,16.35,188.39,12.75,227.03,121.45,86.07,53.15,98.72,55.97,28.38,19.93,59.45,41.68,31.89,75.37,178.0,82.25,98.86,340.71,69.27,74.43,111.22,54.38,79.69
2018-06-22 00:00:00-04:00,41.29,93.5,46.54,54.45,93.46,60.26,338.98,32.63,139.98,45.29,14.77,125.09,127.38,66.93,99.29,77.42,43.28,118.52,201.37,16.44,189.38,13.05,225.97,122.82,85.91,51.91,96.92,56.86,28.87,21.48,57.07,42.6,31.02,75.65,185.65,82.03,98.56,342.07,69.39,72.93,112.22,53.92,81.39
2018-06-25 00:00:00-04:00,39.68,93.04,46.25,54.21,91.96,59.03,331.21,32.12,136.65,43.98,14.51,122.61,125.35,67.87,98.83,79.07,41.88,116.83,196.38,15.74,189.1,12.755,221.67,122.59,85.78,51.26,93.26,56.64,28.13,20.3,53.15,41.33,31.07,75.12,182.23,80.37,97.4,337.93,69.83,71.33,109.26,53.9,79.73
2018-06-26 00:00:00-04:00,39.09,92.12,46.23,53.64,92.5,59.6,331.29,32.0,135.5401,44.1,14.46,124.15,131.69,67.55,99.11,78.78,42.59,119.68,199.01,16.25,188.8,13.7423,221.6,122.32,85.1,51.141,93.14,56.24,28.05,20.74,54.59,41.92,31.33,74.5,186.2,81.72,97.81,339.14,70.47,71.03,110.27,53.42,80.63
2018-06-27 00:00:00-04:00,38.25,91.48,46.27,52.89,93.42,59.2,330.01,31.87,134.64,43.83,14.17,126.0,137.87,68.02,98.16,79.53,43.47,123.91,195.84,16.9,185.9,13.96,220.21,121.63,84.68,50.38,90.27,55.94,28.07,21.22,52.26,42.79,30.93,74.2,192.81,79.9,95.98,338.36,69.27,69.59,109.52,53.28,81.71
2018-06-28 00:00:00-04:00,38.2,92.43,46.19,53.23,93.64,58.51,334.67,32.505,136.02,44.29,13.97,125.68,137.38,68.45,98.63,79.24,43.58,123.49,196.23,16.8,187.43,13.84,223.43,122.001,85.49,50.7,90.43,56.785,28.3,20.705,53.1368,43.19,30.71,73.14,188.86,80.47,96.55,336.82,69.26,69.45,109.12,53.63,81.97
2018-06-29 00:00:00-04:00,37.92,92.7,45.84,53.02,94.34,59.16,335.58,32.705,135.72,44.41,14.1,126.45,138.37,68.18,98.69,79.08,43.97,124.44,194.32,17.27,186.35,13.615,220.65,121.36,85.34,50.89,90.96,57.31,28.06,20.865,52.45,43.4,30.7,72.92,189.25,80.2,96.66,345.3,68.87,69.73,110.84,55.48,82.83
2018-07-02 00:00:00-04:00,38.34,93.12,45.23,53.34,93.45,58.99,335.98,32.825,136.27,43.39,13.88,124.21,135.41,68.43,98.08,79.75,43.535,122.38,197.37,17.15,187.33,13.345,223.22,121.54,85.83,51.53,91.49,57.58,27.79,20.65,54.48,42.75,30.98,73.715,185.16,80.09,97.06,342.59,66.39,70.91,109.17,56.3,81.72
2018-07-03 00:00:00-04:00,37.79,93.68,45.68,53.7,96.64,58.75,333.21,33.24,133.9,44.27,13.95,124.87,136.53,69.36,98.46,79.86,44.0375,122.61,192.79,17.1,189.81,13.4,220.47,122.85,86.58,51.56,90.12,57.67,27.64,21.29,51.46,43.15,30.57,73.95,186.4,77.45,95.46,344.53,66.85,70.14,108.19,55.61,82.34
2018-07-05 00:00:00-04:00,38.0,94.52,46.35,53.95,94.77,59.96,333.2,33.23,135.87,43.05,14.17,124.02,137.45,69.74,98.89,80.6,43.99,123.24,198.47,16.98,188.7,13.43,220.71,125.02,86.56,51.85,92.13,57.63,27.8,20.705,52.84,43.57,30.75,75.27,183.33,81.84,99.67,347.57,67.29,70.93,107.54,55.25,82.33
